PCA_Enhanced_1,PCA_Enhanced_2,PCA_Enhanced_3,PCA_Enhanced_4,PCA_Enhanced_5,PCA_Enhanced_6,PCA_Enhanced_7,PCA_Enhanced_8,PCA_Enhanced_9,PCA_Enhanced_10,PCA_Enhanced_11,PCA_Enhanced_12,PCA_Enhanced_13,PCA_Enhanced_14,PCA_Enhanced_15,PCA_Enhanced_16,PCA_Enhanced_17
-1.2495523045916965,-0.9440680917438411,0.8406398052025006,-0.11776869318186677,-1.567309151051793,-0.14210170447395198,-0.1953124296130539,0.8502444667888249,1.6402546669624438,0.43301711458616415,-1.35642535224426,2.4591268257186143,0.4529698336103663,-1.1942609191758762,0.12869125997927644,0.5761105587459027,-0.6968421819370505
-1.0109223517916672,-0.04470474478178383,0.6760824123826235,-0.6581021773634682,-1.9290322901817412,-0.6751019532778294,-0.6477936497048778,0.7236437493357343,1.6308256706796416,0.41431857550888734,-0.6104929244116079,2.6154631001155826,1.9135331690749646,-0.38354768723251886,0.203525983749823,0.6955737130031201,-0.3462232041199911
-0.9029601814704332,-0.07475719487608336,0.6992548790732616,-0.2250133177338901,-1.7655819701070372,-0.39312721665037853,-0.35915931708462606,0.768499356182433,1.671163662094271,0.3728559789027223,-1.1933475834009357,2.50505332841353,0.8490593756206367,-1.084387361283032,0.22783868624765777,0.651677044612834,-1.0211329935804794
-0.7109222845702016,0.5009310076361744,0.5243861097803768,-0.5108377611215592,-1.9876910452589458,-0.6806997392235676,-0.6077110461623784,0.7062916881438258,1.6765502085559392,0.3702530214546561,-0.8177621040043138,2.5839434644309103,1.62918278759591,-0.6968841808442885,0.17734833484989806,0.6925462744265513,-0.9121711685429331
-0.2903083601170085,-4.673618721937962,-0.6288116697859244,0.5384939207210182,-0.734173421408087,-1.5920087911896719,1.2213324765884626,-0.9910609140895126,-1.6104669189548495,0.6165319721329168,1.3653058350571003,-0.6582851347072375,-1.4614271379231496,0.1417158719640304,-0.058570380695932234,0.24766714595372957,-0.297943936543502
-0.4293556060554509,-4.40463481751648,-0.7084255868164823,0.4937669146866907,-0.707407713512822,-1.52890634505571,1.2923041257015273,-0.9634339537131267,-1.6479987393416362,0.629925180096129,1.3429783438561518,-0.6810339006164817,-1.5713086047717832,0.19248352734633292,-0.16291746686532618,0.42033169904422935,-0.2585646142053893
-0.31033555471153146,-3.907988875968035,-0.8281841463508063,0.002880342171330517,-1.000020647427458,-2.0316315290270124,0.8199523598766781,-1.0838376442624003,-1.6472321292202154,0.6128798688420262,2.112179794448521,-0.49422544816194924,-0.034151227522390463,0.9546325623832983,-0.03646369902771057,0.37771588321319854,0.29845012172188184
-0.2895705817615219,-4.41552244134354,-0.5277084914022245,0.31746493443317053,-0.9026172854840259,-1.8846367620158935,0.9070369576156487,-1.0536793246158185,-1.5812972480563765,0.5961360248616148,1.8031819489583416,-0.5280474631275228,-0.44162264544876356,0.3217329586996102,-0.033999619424414596,0.14750446880866036,0.13586115728840215
-0.3052152520820232,-3.866609840392968,-0.7391369069792177,0.3072235124144613,-0.8892598601134605,-1.89713322795197,0.9217258362195907,-1.0651282394461785,-1.5967186183735034,0.560461444217494,1.8205320487329912,-0.5083958307023838,-0.42701192328406484,0.3556838613996904,0.002573420262668548,0.25495072381172873,0.0372834719264818
-0.390635907251292,-4.282331131924555,-0.5009545984615493,0.447718705626952,-0.836454117890706,-1.8356687860389425,0.9113917117875632,-1.04141485406828,-1.5556887968971636,0.5622792580829389,1.7387178392318907,-0.49620027774466036,-0.4216355333722427,-0.012014563938444923,-0.04792173420887805,0.06556623800353173,0.18344759407750538
-0.36266700789456174,-4.046288574371387,-0.5477666551999998,0.4750529062552454,-0.7990734364202334,-1.7932759467841106,0.9843377990058314,-1.0379179045836513,-1.5727730919307306,0.5460015953924312,1.669575903637203,-0.5174033564437933,-0.6154346605117513,-0.004836671403365423,0.0020161326571469253,0.19478545507076633,0.0423423418783821
-0.205239249568704,-3.489724611946848,-0.8205908052233163,0.21005722852409084,-0.9011519993217482,-1.9725689918868978,0.8647777229657403,-1.080700531303314,-1.6108255659693318,0.5419105650568966,1.9733898933551568,-0.46552285130810533,-0.13727559174350007,0.5354901418817896,0.053262800009437034,0.37745551328498256,0.10952811719007435
-0.15931442170875385,-3.3381292692638054,-0.8084692741745406,0.3295022267857934,-0.8529228576155413,-1.8477112118002936,0.9905773824531442,-1.0418601911757621,-1.606796391957479,0.5453285756684375,1.7574889728413123,-0.5212791670086173,-0.5175092707772657,0.27729689020519216,-0.06407051731046035,0.4725807477873473,-0.11712495332783046
-0.14070717937245678,-3.126939340795924,-0.9896697942870663,0.34079728824612027,-0.8105460359898082,-1.7827421791772622,1.0596544525574152,-1.0202587020868399,-1.624132935460693,0.5491828293421455,1.6967826979720138,-0.5365582690952638,-0.6682988594173813,0.29375574295515955,-0.1322111636287663,0.5541992179086753,-0.2070434135451465
-0.0866016045754247,-2.7825417829802466,-0.9341519679808459,0.21174308188498794,-0.8688062486774486,-1.8643706250880707,1.008275983074981,-1.0313736899242685,-1.642579838207687,0.5481638513966987,1.8352831576711977,-0.5223922700203508,-0.4181451911362786,0.46377574115476183,-0.13944734570659392,0.7380063084397797,-0.13031490987432973
-1.2702319654953484,2.1955264403848473,-2.0805301539650025,-0.3573243175651684,-0.28130490379400114,0.41783521383125816,-0.05453656970217265,-0.32469146369596313,-0.9866503040440002,-1.2956402680843553,0.5066079158638439,1.226609417463901,-1.6006964828281272,-0.07607712819279694,0.12254703247643427,-1.1312265639049972,0.2320778604670399
-1.2822767517487017,2.3761628776536843,-2.164684661456436,-0.4275315696045056,-0.2314383972354938,0.49373150699249024,0.041258494465291506,-0.29164391730180017,-1.035701881989896,-1.271437943934666,0.4934147716046428,1.193490681997258,-1.7506091223651754,0.10659816892690352,0.05285496409148982,-0.8976602162976124,0.24761856153251124
-1.2463302395042573,2.5233574118079236,-2.1046607261765176,-0.46142274461763094,-0.2991458294197602,0.38488788049109207,-0.05895527303098782,-0.3253950786984098,-1.0157427343375285,-1.2954360339106445,0.5980786281926372,1.2309688683578202,-1.480446646070427,0.10014803668692687,0.11482413930430517,-0.9410985171954607,0.27959368084130726
-1.164384954198535,2.6723153125180503,-2.1999964872364632,-0.5884798077906747,-0.30188118753192694,0.37306710130868936,-0.054581884431997706,-0.31353099411045915,-1.0513547922310864,-1.2726158497989348,0.6995861316338529,1.231954812882829,-1.3706374287413503,0.367281590972023,0.06591831561888578,-0.7818518713459959,0.36056387160111586
-1.0798998949206369,2.885270473810374,-2.2554461323072648,-0.6370321346306262,-0.2954982283673051,0.3930551150489308,-0.014187871086095536,-0.2992011049521649,-1.0740745573987467,-1.2632070263519437,0.7018721609673977,1.215601305319279,-1.4164012603430352,0.4676838206167514,0.01868367435368873,-0.6272044097811028,0.31428498914094377
-1.1985574033066886,2.7512061483190102,-1.9732731365451726,-0.2594328113777426,-0.05555619674658213,0.7453373415225223,0.3510207516968925,-0.22858340684404754,-1.084669226837115,-1.2897473153367185,0.14507703277397455,1.0813943008718732,-2.558591403004805,-0.11784801228490671,0.09402433612366981,-0.44096956203026877,-0.10745039570147782
-1.2784352576389109,2.749670268479489,-1.821867629837324,-0.24587676028091043,-0.0681814059294617,0.6945960117400467,0.3118729390084549,-0.256108092140949,-1.0766903941895865,-1.3177842191984224,0.1834564979504918,1.099022332124232,-2.4761396659316275,-0.1553852885904785,0.22939604421685997,-0.4588879049224109,-0.062446739069067905
-1.2904571861851937,2.706598812870215,-1.7407329977678858,-0.271173516321618,-0.1410217971003212,0.5299177541816186,0.14790957817778366,-0.3190107051085461,-1.0428106925112668,-1.359676092070838,0.3541077551306854,1.170478795732404,-2.0717918037698895,-0.132885750330523,0.4194924894391279,-0.6430865754267374,0.0468109002733739
-1.3043670178777729,2.8655391095955554,-1.5990532253286538,-0.35909133311887637,-0.17086748820693676,0.4392643608529947,0.08773984226740117,-0.3488060784260444,-1.0573876542458494,-1.3813780557957134,0.49689628645840994,1.1981135448059002,-1.8385875247894852,0.020808422520186446,0.5594963689080585,-0.532310810410548,0.16539588813639566
-1.1866109374376939,3.1721581649830832,-1.6250705230761544,-0.6243784396178843,-0.32988854471876455,0.20520613020491926,-0.1253302468032529,-0.39413296504354073,-1.0638518236949905,-1.3751484366870501,0.8602392554602807,1.2714496448599102,-1.1148216416544237,0.3990036664372541,0.5478067393443018,-0.4748531689825461,0.4151991579643972
-1.0311511922444356,3.232100626760245,-1.5388545688647726,-0.699196009546949,-0.44915305453372245,0.03415765140181488,-0.3084934437606556,-0.4321196881311236,-1.023468822085993,-1.386729463596315,1.0492940019052965,1.3345805302034777,-0.5998672982806385,0.39652011420571015,0.5472875759448799,-0.600371582102298,0.5248214436659339
-2.7507522786810767,-0.287681050492611,-2.8257760475365075,1.250116735892069,0.4611541945127052,0.8986663445999886,-0.18257249156960847,0.288521916969881,0.46572565210452016,-1.0270103678776392,-1.0910095687260906,-1.930652950623484,0.2713366110351551,-0.02655826466218458,-0.8656593556590991,0.6169021332864206,-0.06647869809100601
-2.7603215182708167,-0.044126470298087625,-3.1005191843548863,1.2192257000347109,0.45530645014265,0.9256203545040249,-0.14446450838967956,0.29855194163786497,0.4495250792295656,-1.0160703323381992,-1.1196393180910655,-1.944833793497484,0.17069092177377165,0.06359289923974953,-0.964485067619399,0.659095959121239,-0.1773913029896057
-2.844178332841569,0.08274194305053409,-3.0028898138582987,1.2033282105471257,0.5010760592361517,0.9769750083201583,-0.06579555911457109,0.3102707719660754,0.4155912982878553,-1.0186116016922742,-1.151122388217767,-1.9728100295919222,0.010284590549158427,0.12562947541134695,-0.9140406830209657,0.8571558794082509,-0.16700485536718823
-2.824949682451133,0.36388218409411965,-3.0493088082225808,0.8419715296050315,0.39283868947906314,0.7875346982883278,-0.23071015479899298,0.28825272196061574,0.3609934888901442,-0.9867278561728012,-0.7235832580423378,-1.9088201931224393,0.7323754636441614,0.74118406341525,-0.9446003315311415,1.0746360993862714,0.26317604996782534
-2.8322391939050275,0.33145208963202755,-2.9852580588902833,1.112933687382708,0.4816673438439341,0.9241771114905118,-0.09645376436831672,0.3002892894381605,0.395325961372488,-1.0265840742419887,-1.040274317179283,-1.9549153177859813,0.18922907117068233,0.27524782432941575,-0.8785755062447295,0.9911851068352048,-0.08387598642323998
-2.642364935475576,0.649091370113013,-2.9690920090619204,0.646212445289057,0.20244518709240494,0.4726451523927808,-0.5217146519180345,0.20369837968652274,0.393087086394749,-1.0233604505472802,-0.3400145499321199,-1.8003632742817468,1.5902343663473844,0.9718322097894285,-0.8095701311055982,0.9909433526725723,0.45678537524131235
-2.756188248363284,0.27151594574851123,-2.801361684575576,1.2678558390975934,0.5102994511501602,0.9443077454124145,-0.09039504402970429,0.29575369506408417,0.435220893304659,-1.061763565641733,-1.1507882335319395,-1.9504022525374252,0.10105603891078196,-0.05904446034028199,-0.8053702074768255,0.9000120514768203,-0.19315072990987892
-2.7625471704855844,0.3680855858691141,-2.8366241682198226,1.1649449170281077,0.4740744495332217,0.8996043422783913,-0.1257138014096994,0.2925223500032544,0.4181918629876647,-1.0480856801208536,-1.048591530207769,-1.9412452509478135,0.2620386518139754,0.1133733579457622,-0.8394323387118187,0.9692488556878387,-0.09915699308475664
-2.6677228267872097,0.384537351903234,-2.981147735006323,0.9399130977795326,0.4183599463870257,0.7999480843976035,-0.2214219705055232,0.2868670936023204,0.38542363877784863,-1.0118952344775187,-0.792588865832878,-1.9033089479379066,0.677652408001464,0.5557543695665395,-0.8928855512478321,1.0374324510474238,0.14395389053391638
-2.742460085517015,0.4838994628765569,-2.9682215676320034,1.1080605698808184,0.49857687047468185,0.9379288070332632,-0.08657393354907668,0.3155584119652055,0.391406735577819,-1.0277216308616342,-1.0318631550671065,-1.9502668848126568,0.23998542355752206,0.2444024298805085,-0.9249096892512387,1.0740814029606047,-0.06813358184360771
-2.8422724900641985,0.32642097623363864,-2.8834875389268912,1.2023754953499592,0.551988475063239,1.0355811287088899,-0.015408375300956132,0.3450308821564287,0.39735974147223746,-1.01804989759858,-1.1636439875729019,-1.9789424648094815,0.0181339172131767,0.03836447169153235,-0.9929862236754305,1.0530867356395588,-0.07711934728779699
0.3898323081526954,-0.893977919462528,2.273044341018538,-0.8816080262219936,0.2260594139370211,-2.6780372851830054,0.47842356573590394,-1.0577970544161959,-0.8315714728515499,-1.583041271721972,-0.32105079278849974,-0.48424429506383804,1.0657631366986917,-0.7460663902481093,-0.347866453378668,-0.032492328333176355,-0.10457300654341697
0.7293821921196222,0.14670113607677207,1.8006444649957616,-0.8755745397108795,0.04023814344871766,-2.815685286426535,0.43427944734531726,-1.1151916878196864,-0.7932404573258344,-1.633399753277518,-0.40022164610785244,-0.4969358202990064,0.9913443746798949,-0.8027640020936591,-0.40879168612003847,-0.00659434231283575,-0.7997540530863798
0.5802795761614844,-0.45013060211172234,2.026656021394293,-0.4419683607981224,0.22779535213999866,-2.5631749943244206,0.6065001677034487,-1.0683536519681545,-0.7305211978090622,-1.663308424521176,-0.8436354508999523,-0.5430346817825217,0.3092401271066036,-1.5986878201415717,-0.38546601436868033,-0.30409950079911025,-0.9992027353356338
0.5658182819034036,-0.8856650079022016,2.075948807801433,-0.39452879738136337,0.19074745001134993,-2.629389675951336,0.4810212422576345,-1.086764708347308,-0.6783620643090476,-1.6626617453779209,-0.7821174356847957,-0.49319748172519673,0.5793655948307019,-1.7475631338537567,-0.3897856463701089,-0.6355463971402807,-0.8543718093256342
0.6407315439656385,-0.2347523690931124,1.9274278964539162,-0.5781931732158858,0.028760436896727668,-2.8115419007470592,0.3469356880257414,-1.1290332146194832,-0.6816594285923131,-1.6746610505452837,-0.5776362696833093,-0.4579249372347006,0.999628174395683,-1.5308465702712193,-0.4439342026789658,-0.5232421675468883,-0.8829893030900576
0.5972260628099355,-0.301617696255968,2.1078567076660883,-0.3597476851958058,0.04980432163224733,-2.727031131878157,0.40832522076274885,-1.1145604940742297,-0.633716512138501,-1.6967250835264214,-0.8218912369346546,-0.49270425880512936,0.6827053207486312,-2.045065369927459,-0.4912231883345063,-0.6371298775925335,-1.0926219602864173
0.5240767619025445,-0.34117810450322367,2.123198130734106,-0.33818846299354777,0.1432330688342058,-2.621011773301397,0.5255016110502403,-1.0879410334932145,-0.6705338722278481,-1.6902419689974777,-0.9021173054760998,-0.5268858510645008,0.4092463057964493,-1.9871855689943898,-0.4554452578310048,-0.4924945754313216,-1.0911170067034386
0.5558383776995871,0.20247617320642508,1.9739233229238258,-0.7284719716594521,-0.044181195298404495,-2.950301917868252,0.23338947211082228,-1.163303722276633,-0.6979408281915134,-1.698785876153092,-0.3511089062021268,-0.4054782625669884,1.438912757296656,-1.3507512222950537,-0.38327251117589806,-0.3934122271424444,-0.6873686172922571
0.6123345533024991,-0.13549822784721313,2.0786838087295014,-0.6296795294479735,-0.011240905477975762,-2.9227411979754323,0.21574809919952276,-1.1544320746329986,-0.662681428171122,-1.6978146619558052,-0.40260728785081207,-0.39263971001585807,1.4451954135601448,-1.5566233408871153,-0.3872574021356662,-0.5639815122867746,-0.6522499981121146
0.719346354036724,-0.5176450717410318,2.159124941082085,-0.4842239023371466,0.10926764066896841,-2.755273592243771,0.37231807853620347,-1.1123569844927392,-0.6652768424751283,-1.680403194389245,-0.6294883755074187,-0.45294285581051785,0.9542391808066524,-1.7005427015116406,-0.3764670924750929,-0.5496686131529455,-0.813946015309352
0.7012116940108045,0.0376386355170557,2.1494181566442374,-0.5433287422367846,-0.0030982809222025696,-2.8847816851807138,0.26706837078537715,-1.147591255258989,-0.6480826932690922,-1.7135109105727924,-0.5250881373415484,-0.4186017337636495,1.2567432376438057,-1.7551285931126748,-0.39659527936624894,-0.5063419333227112,-0.8464687648864442
-0.10520384743575971,0.9222322246819237,-0.3441622589782055,-1.6318220293025085,2.161243348523477,-1.7038029120105629,-0.1259367904664692,-0.03821328105785877,0.15148719751922946,1.1512039521693376,-0.9744574304253167,-0.17731730378630556,0.6174112080634819,-0.548729817810674,-0.6460768600029018,-1.459768061931801,-0.0968542482844931
0.026898292670854747,1.1100467665877216,-0.4507240793442142,-1.671851991138199,2.196354791598992,-1.677463368018301,-0.06338525523967875,-0.032891217627539056,0.12076396891281188,1.1508068330815697,-0.9791885313728775,-0.19392776466803668,0.49597238042515013,-0.36525133559712003,-0.597607568462442,-1.2953758886213413,-0.20115720171488105
-0.041914363191448395,1.0612815554733408,-0.3681848834464482,-1.4171051876666187,2.2512239349958456,-1.5799355013678016,0.002211725058860728,-0.02226476536473338,0.17195591174016758,1.114426322102958,-1.2336445665274167,-0.2127133968724637,0.1643839167493178,-0.9020399795229543,-0.6035836188740648,-1.4661483562440714,-0.4213955399187619
-0.062370668249395404,0.690674752810793,-0.2304751057254888,-1.368676346739027,2.2693217529946152,-1.603056376590548,-0.061077741261914446,-0.03168475155997747,0.19954480027856966,1.1079673207490734,-1.1930835185295146,-0.17774490212542177,0.3191741883011835,-1.0026411424883859,-0.533717678206304,-1.647895759945962,-0.26810167034778304
-0.10307708827973648,0.430507609041298,-0.016014006635953742,-1.293577693896326,2.2573368790650035,-1.6276788457174287,-0.12427447771296585,-0.03873485484487466,0.23926862500839716,1.0980248844004015,-1.1964656418930752,-0.15496700991967577,0.4466524626717908,-1.2410337129576832,-0.5183740710313631,-1.8126769981178632,-0.16863189789740698
0.10783669115319491,1.119018662846241,-0.35190053365089846,-1.6892237950130011,2.0678521167629222,-1.901520147788505,-0.3333972851133932,-0.09380742970200645,0.1973662431167607,1.1108095607598487,-0.7456106127684038,-0.08015591426026947,1.218288860279026,-0.5311231324320987,-0.5448391857636581,-1.6153815483244738,-0.008717048871099774
0.2711644299284386,1.1707017508581992,-0.3873159639467535,-1.3286094753482762,2.029716989277806,-1.7919113889889973,-0.25460019041348825,-0.07518797294097695,0.3013245352521259,1.0870345860951063,-1.1934690248102522,-0.14495269546746298,0.6592429825613964,-1.3663754156988537,-0.7582632082944979,-1.914124413075626,-0.6347515091369331
0.18909124552895032,1.077689893271395,-0.3524880257853873,-1.1670531404010422,2.121156850943617,-1.6752163899849521,-0.15273109889073364,-0.05557679941597488,0.3103821462953749,1.0694659434679898,-1.3810311340512917,-0.17133059533007527,0.31614138078619913,-1.6268923612132584,-0.7273187958420765,-1.9535378458882262,-0.7534294898434567
0.08653445961826646,0.8292556129052641,-0.287971235414055,-1.0426890153226482,2.2227542336689754,-1.559720177935912,-0.054642473302673515,-0.0343526926489049,0.3080231431748902,1.0639809865892447,-1.526805720704697,-0.19622907399570838,0.008107457671031416,-1.782177255127656,-0.6740153575202332,-1.9873246197381103,-0.7806559609393261
0.12063464718934336,1.237860798426984,-0.24698008657385473,-1.1982740254272561,2.0677326541407517,-1.7768848050352861,-0.23066841683601366,-0.09663713837201865,0.31812575171652857,1.0354613470009337,-1.2854824953567368,-0.14105509748622874,0.5159644592540018,-1.6071858766968001,-0.5939350067175395,-1.9554135754972664,-0.7114168419186693
-0.36049414434184385,-0.27484436385006095,0.5254301742261969,-1.2840069853099148,2.3676231734844557,-1.6538101200142885,-0.2536285250760334,-0.03434530768423911,0.253882739950163,1.0880270120928826,-0.9702443448446292,-0.055959396366270335,1.0042609160834528,-1.3563420152109342,-0.34938686127677,-1.9703115757754706,0.5678656807970798
0.015512387744608959,2.455088311197794,1.5439610023392942,-0.3562631378985955,0.7858525517125894,-0.9756961560728288,-0.6999157914458012,2.197935913704601,0.4329478020520831,1.3101667915567037,0.8877401517087798,-1.0601371264463535,-0.47668440478875673,-0.5771646899762979,0.8201891392249825,-0.6620680888784569,-0.8271291754626965
0.051387624700318144,2.5572378460755836,1.6145296416329769,-0.3504697445319838,0.773313818647243,-0.9932809163570078,-0.7057790615953905,2.191316106546858,0.43696140650621834,1.2990256341580324,0.8870071166423381,-1.060376553047574,-0.4623987602518834,-0.6153815724476319,0.8482585092196235,-0.6205149448339504,-0.8627581796141793
-0.06880186187851424,2.403190854715165,1.7473610347443504,-0.0984274230566572,0.9185074721170657,-0.8086953167534143,-0.5318490891910953,2.220216734689204,0.4460114113668583,1.2692325566335474,0.5839453237238764,-1.1117227259427707,-1.0427289713626025,-1.0130648403715403,0.9333178513597442,-0.6332490575846109,-1.0622038264109033
-0.056348120430638825,2.2249382598015943,1.8616373187515227,-0.1351603144810856,0.8543339268779332,-0.9015667037961297,-0.6409231504554125,2.1972015170220307,0.47068673253030585,1.2699959943333228,0.6913660554728687,-1.0788023731175527,-0.7625109415577492,-1.0124639553213277,0.9538452333362735,-0.7585968870603075,-0.936044351442694
-0.0766537694832049,2.190055151943893,1.9405817423358553,-0.08117781103038245,0.9367865036544621,-0.8593713426954284,-0.5645538777296603,2.1850599761037492,0.4492857519418433,1.238940981040119,0.6373733617315637,-1.0911304425001884,-0.9871497014104945,-0.9582936532206253,1.1795588976835156,-0.6695663667513106,-1.005269407976913
-0.14506368261204994,2.265877660813183,1.9936489520245084,-0.18555124840510406,0.8639355671877665,-0.9606066712748218,-0.6784756272848698,2.169199326388487,0.45394178977209276,1.243345101361967,0.8049595179313405,-1.0504644208458813,-0.60546366280675,-0.8816349022619179,1.1371906420159759,-0.6911807576698088,-0.7940930449632062
-0.2401025876349146,2.315320593811687,1.8552862579127007,-0.0424296340284622,0.9545982624941703,-0.7989819153828834,-0.5254482176621003,2.2078872341229108,0.44758555083604673,1.2442660028859525,0.5658799301515798,-1.1024827607822865,-1.0840839741702148,-1.0980399997051675,1.051824003273435,-0.6743729468460747,-0.9984085173658813
