Revenue,ProfitMargin,MarketCap,GrowthRate,ESG_Overall,ESG_Environmental,ESG_Social,ESG_Governance,CarbonEmissions,WaterUsage,EnergyConsumption
0.41315395114351045,-1.1089540313467106,-1.0696382143549512,0.1450184991902322,0.4078369295795664,0.2932262736538432,-0.10243933220991112,0.6518148230560772,-0.14642234061009865,-0.313466341362321,-0.4954421010593082
0.3785276698538952,-1.2787855826474768,-0.30128764046615186,-0.9384991181992265,0.5463017588942419,0.33239256054561994,0.1260204482781936,0.6554792488984249,-0.1818111022664853,-0.34739697939919395,-0.5230961562751288
0.42443963575292504,-1.2900730312756068,0.9382583480541065,0.06995631328319693,0.5274197131899558,0.28609056840841224,0.21405480445218875,0.5893664986518699,-0.13582253074958506,-0.30327360609452647,-0.4871572716282454
0.40797348879383005,-1.15432244969535,-1.1287079586374922,-0.7224641243580042,0.5903604438203425,0.4209143697762294,0.11761333868685699,0.6518148230560772,-0.1738051099651971,-0.33973393796478457,-0.5168408914862472
0.55133694391813,-1.3239128117564551,-0.15968735101643514,1.496083793891343,0.7162467940156005,0.41738635406268465,0.2808412206634111,0.7322061723213686,-0.05486001150066343,-0.22497225940411944,-0.42384990798626637
0.5799305867984017,-1.3802497186671536,0.3439742048545104,-0.1439123780979685,0.6973634315831655,0.3749672008421804,0.339081778240485,0.6847591718753127,-0.023900628778111693,-0.1948185274809552,-0.39962924870629224
0.688299656213577,-1.5152234608609634,1.0964633324521822,1.0187331132341353,0.7351302994612198,0.38912402861063244,0.33077279730493,0.743132431376328,0.0643264533488716,-0.10823250494694289,-0.330567102733297
-2.1044351205847973,-0.5738573778356854,-1.9268416073940984,-1.1022856997329804,-1.8313226948125347,-2.241068400278409,-0.5740359035022452,-0.7635495333158056,-0.32433656953948947,-1.197266600937379,-0.36033926615683387
-2.173872676217975,-0.27693188605067787,-1.638691240575156,-1.1022856997329804,-1.7433342824842797,-2.028157736078708,-0.6357693459674072,-0.679744164476363,-0.3798581509530506,-1.2483156056109914,-0.4022840632981743
-2.004165751218066,-0.5053782131708848,-1.4806804312613113,1.1054091959450913,-1.6804808208115012,-1.9323700826749168,-0.5301161613630829,-0.7299153721396829,-0.28906554383428795,-1.164653988632471,-0.33368179250947266
-1.931774924964031,-0.8929911022683805,-2.1303946882559557,0.1450184991902322,-1.6616240590710416,-1.9585905796553102,-0.5169680916137074,-0.679744164476363,-0.24416751305174975,-1.1229342392396982,-0.299736223928291
-1.847349168153046,-0.6651172870639739,-1.4785644780557672,0.27390311712325227,-1.561049208609348,-1.6351731520155444,-0.4863383906570348,-0.7762019174724544,-0.22234665545638038,-1.102575658691082,-0.28323347753274963
-1.793444876847112,-0.9385076653273047,-2.299343897196734,-0.026403376742071962,-1.4981854086530204,-1.5002154489316835,-0.5564507304762,-0.7173414751260303,-0.2034528988539463,-1.0849001785986747,-0.2689416756232976
-1.758040858508987,-0.7335242900681163,-1.9790124121545414,-0.1972132049033964,-1.4478919558221577,-1.4637555252018837,-0.4732321970207914,-0.734111348566801,-0.18578584604457227,-1.0683371710338274,-0.2555755488539783
-1.6300367601955017,-0.4368723210317311,-1.4046419255331306,0.737443319942125,-1.4667522480549011,-1.4501616152390933,-0.4296335919422969,-0.8185364903628447,-0.110459166790839,-0.9973018847400733,-0.19856227202626286
-1.5580624770804383,-0.32264167700279867,-1.147570524653327,0.17721626093292675,-1.4038834702377072,-1.3872620647532998,-0.47759955080641026,-0.7047884534394673,-0.07365891052109108,-0.9623522247707148,-0.17069439463300037
-1.498107894263047,-0.07112692283612233,-0.9066471195164408,0.05924107768333076,-1.4164574843825632,-1.2465319889735103,-0.57843583117867,-0.7635495333158056,-0.051490082256499536,-0.9412207343163377,-0.15390188813346362
-1.3969358262165903,0.07761119210311852,-0.7098525243003361,0.4892071122113798,-1.2781364260456827,-1.2033392409739023,-0.48196828084715004,-0.6216193866189678,0.005473678511031,-0.8866465900177418,-0.11073713403455407
0.8004909441571519,1.1779311037042148,1.1736710176975886,-0.1972132049033964,-0.026383861085902696,1.4679629080312793,-0.3731550671442765,-1.3174153610270138,-0.5664930427993231,-0.5876116458408909,-0.8231275803139859
0.8243191157610142,1.6256764665572938,1.2216735674375387,-0.1972132049033964,-0.0012140439704398885,1.5104029436412967,-0.4165802681348812,-1.2714611938615417,-0.5569850576937384,-0.5789019821044651,-0.8157243194003406
0.8686236737405943,1.430462195717076,1.3881426743118326,0.10211414967333818,0.08058996563936136,1.5462264605364242,-0.3212157321709168,-1.2486383624926225,-0.527622944108705,-0.5519445421597838,-0.7928581806050582
0.933201817247597,1.7405376099223064,1.361630325815592,0.4137864344821194,0.061711834024703524,1.536464278661456,-0.3688197311569222,-1.234992371744124,-0.46542993098627083,-0.49452721177884384,-0.7444041936361999
1.0001623610053767,1.9818123829573306,1.53678970204674,0.4568759681749787,0.08688271363293217,1.5462264605364242,-0.3774916998206497,-1.18525280733785,-0.4057099812595606,-0.4389833698069846,-0.6978517945476599
0.9514917150783884,2.2576582782424612,1.4763773670255549,-1.163569463782144,0.23791419369530412,1.5462264605364242,-0.17074449453590893,-1.0694112708464372,-0.45100639240751056,-0.481149144414643,-0.7331631573763745
0.907893532401402,2.119722063119778,1.4608486702819625,-1.0920650915766008,0.33860760832046943,1.5462264605364242,0.007947027639846246,-1.051790478744938,-0.49139671444442323,-0.5185522896110362,-0.7646378489476026
0.898127243967307,1.7405376099223064,1.4243437039322928,-0.6604221845892182,0.3700752221238593,1.5462264605364242,0.16799587748442224,-1.1538335096169998,-0.5004250521619441,-0.5268879182170415,-0.7716717494759182
0.9158023381061511,1.7864878938828488,1.4148937169944584,-0.28231968715215255,0.5022438852474003,1.5462264605364242,0.3847160209730604,-1.0959397365533023,-0.4840864853730957,-0.511796861482703,-0.7589422867073113
1.0031265553547108,1.7290505534021492,1.5737495699226436,0.7806752418669359,0.5588898721888074,1.5462264605364242,0.4136992574650337,-1.0167002818985393,-0.4029413420534053,-0.43639891995627694,-0.6956930029208339
1.1208063479955577,1.3730586459932745,1.5325224313057173,1.311476168326121,0.596654607382858,1.5462264605364242,0.4385073970276339,-0.9557596830742108,-0.2924434826036364,-0.3325158041649214,-0.6094903024896847
0.2954410199122971,0.5930108585173837,0.10136312491212218,-0.804939362265379,-0.6995540785343484,0.6029597735037899,-1.6113776616599436,-0.43754612200033655,-1.487843685069201,-1.5039688547225538,-1.4043043339246923
0.2719114561628894,0.7649678152933643,0.6254788504429623,-0.804939362265379,-0.7624541034601319,0.6826335328972184,-1.7647624446094274,-0.5188586014775874,-1.526823986460644,-1.535887547411948,-1.4339943418934902
0.24070457157403222,1.0287647863252667,0.6560828837842976,-0.8974564465446128,-0.6492323345089711,0.6998882057812054,-1.6309703354305196,-0.42945662481000546,-1.5597063224253658,-1.562713170613563,-1.459033679085762
0.30732213670180347,1.3386193171283187,0.48713174625254946,0.33843351643416125,-0.5800374873357148,0.7377675832223783,-1.6309703354305196,-0.34095212473759945,-1.5076141859685463,-1.52017671031567,-1.4193643768844175
0.3035905623217284,1.1894072315706858,0.7473494132610781,-0.5669509166060709,-0.542293669675913,0.7789655178561413,-1.5480748078530793,-0.3850957442054792,-1.5208460690724406,-1.5310009635990052,-1.4294410162260902
0.4440573175906878,0.9599338773191138,0.6745539134489636,1.4200437291638879,-0.49196731344980316,0.7274478007244449,-1.4469433824684506,-0.31297081083922074,-1.3802845901050367,-1.415167443973521,-1.322329518856924
0.4116736985741657,0.9599338773191138,0.5930123080235397,-0.917983159216201,-0.4479305822240882,0.8302830479512266,-1.4373800531424357,-0.360990903881271,-1.434323653834925,-1.4599117716643701,-1.3635231103154828
0.40466263932568647,1.0517105762517363,0.6461344144966973,-0.6085656678006701,-0.4416395324982244,0.8268680154111607,-1.4565182072855574,-0.32095686391683825,-1.4397352253800613,-1.4643796445239672,-1.3676470728289398
0.45396439783778575,1.2582692260831454,0.4063532426654597,0.1235625251052907,-0.5485843628312697,0.7618154179018038,-1.5674932458523227,-0.360990903881271,-1.3786187172680584,-1.4137822526831247,-1.3210585198431164
0.4540660965840695,1.3271400135405829,0.6500344179519418,-0.5251842806784778,-0.45422161001038064,0.8950049405215945,-1.572355979995616,-0.34095212473759945,-1.4113442533286291,-1.4409179860907064,-1.3460089160676818
0.4229024360637963,1.3156609479688566,0.42771682263738675,-0.9077211757556836,-0.4164751150976319,0.9526551015447495,-1.6309703354305196,-0.2810945303899462,-1.4543645534101577,-1.4764417767524431,-1.3787963283660345
0.16435062660044955,-1.15432244969535,-1.5549603605714415,0.5539039350799042,0.9113831328612996,0.06983560959681383,0.9041946372543076,0.8663756881011634,0.8672079708924275,-0.009399230069846817,0.5451495305229568
0.24782282036261732,-1.357723353665225,0.774428573301964,0.5539039350799042,0.8673187891913445,0.04066713868673761,0.908234929568799,0.8121352111041268,0.9301090246552921,0.05874113961413546,0.5932463339243496
0.2254687013810009,-1.694831800858623,0.0950787316274599,-0.7946433338156145,0.8862034162957595,0.19290849144840985,0.8637512150222789,0.7322061723213686,0.8916305863349503,0.016986532955147734,0.5638203892179176
0.2127389182336103,-2.1651195468305486,-0.43780283199388437,-0.6811231432044322,0.7728977368519333,0.18210576901476358,0.754179143940925,0.6408155907785855,0.8842363783358902,0.00898854081461481,0.558167106740801
0.25593826628933886,-2.1986640470182093,0.5437744872477203,0.016401185389172384,0.8862034162957595,0.2646562477200757,0.7826400411932457,0.7358492115399173,0.9020589684109275,0.0282804006380502,0.5717942174052872
0.24405277172421602,-2.5226826547751884,0.6854834696475451,-0.670775375850664,0.999514045638602,0.3252814303105469,0.8029462274433655,0.8519315433769741,0.8840806667267617,0.008819914715433632,0.5580480649268605
0.21069628822755432,-2.1986640470182093,0.5018343398739328,-0.917983159216201,1.0183996229403627,0.33239256054561994,0.8435016722279153,0.8374729203138986,0.8589605569158264,-0.018289057836118745,0.5388455180107592
0.30377758424298223,-2.131569715404209,0.8121532182601303,0.6942283834280714,1.1254203992115142,0.48073075849037944,0.9122744898583225,0.8085118660692568,0.9007759927509151,0.026889972344448843,0.5708131800250221
0.38125629285611157,-2.3439658678843784,0.2427672949717494,0.4892071122113798,1.075057153440449,0.47019667726527004,0.8597027989042649,0.7758600657645277,0.9582841294568678,0.08945901593866862,0.614800365566025
0.4050433318543957,-2.209844391917554,-0.24248542610064752,-0.2185111804375688,0.9365630924482096,0.26107987099548946,0.8597027989042649,0.7576874809410884,1.0095325050057626,0.14564648801492,0.6540216662284927
0.45784429111976566,-2.366312157158994,0.528141879466186,0.1664818662757407,1.1631934425673502,0.4737090644599566,0.9284254321401428,0.8627660042196048,1.013041415554241,0.1495085067732918,0.6567078555865477
0.7399038039370103,-0.5396212722602315,0.2031395991270263,0.42455677944301834,-0.10189145243216942,0.696439121584174,-0.773538590666699,-0.11544808399611912,0.04935788956096804,0.339071506961543,-0.3422882515380523
0.8072896069030657,-0.2197814992966634,0.38609466864153097,0.42455677944301834,-0.13964418771373915,0.6307293172824333,-0.7200275421889043,-0.1703552552517104,0.11960714722472443,0.4094028121088736,-0.2872655288586671
0.8242439614692513,-0.5167933212544445,0.5175653548342198,-0.2929409190864576,-0.0452610215944839,0.806359486608929,-0.7289298486646808,-0.1860984953180258,0.09857471220796216,0.3882792334354359,-0.30374308900341007
0.8432905503618847,-0.7563187292069843,-0.13965893636101748,-0.261065196740468,-0.07672256758129478,0.8029383304697777,-0.7155787884835815,-0.24536144223545686,0.1157614517703286,0.4055361784640631,-0.29027854005450443
0.857909051519852,-1.09760532807496,-0.5781386371118457,-0.3247790364408091,-0.013798990950921537,0.8302830479512266,-0.6889195697169405,-0.1860984953180258,0.1226426313797075,0.4124561760721021,-0.28488716225174576
0.9640140431880456,-0.8474528621673811,0.1996520214665283,1.0620642565632648,-0.0452610215944839,0.8234521120514929,-0.7111316282876625,-0.21370975203154274,0.2161891384370393,0.5071434670890943,-0.21155773558436755
0.9933649256658383,-1.5039858987211352,1.1211861183604708,-0.11189633826721172,-0.08301481822993748,0.8131991638304045,-0.8857961648732198,-0.12718879466137398,0.24354736755382003,0.5350533394125474,-0.1900998056110493
0.9835396397428073,-1.492746676923444,1.0384281425130413,-0.6604221845892182,-0.0452610215944839,0.9119859535827485,-0.8767755553420392,-0.18216034076922227,0.213878532937465,0.5047908217992082,-0.21336976454969409
0.9378279274535207,-1.4365237227233016,0.6880289727723059,-1.1227211047544476,-0.057845698395237,0.9357241697609836,-0.8587556228990141,-0.24536144223545686,0.16942196543848623,0.4596626141524953,-0.248225884829881
0.9466340758147261,-1.6499602014463355,1.2735484434133584,-0.3988983942560569,0.07429723635152942,0.9458852104418698,-0.6844818747821204,-0.15463687693160635,0.17487980741262088,0.4651889098491119,-0.2439474062019727
0.9902390637392352,-1.233589714688271,-2.727828277804484,0.10211414967333818,0.23791419369530412,1.1375667224013086,-0.5740359035022452,-0.1703552552517104,0.168958676258767,0.4591936941039864,-0.24858897877148695
1.062035989827353,-0.0368098128098632,0.9066030498328599,-0.0691701577575437,1.2450368057129195,0.5157780808700523,1.3444537906698366,0.5893664986518699,0.3611643179456023,0.6561869750930398,-0.09778436672325845
1.0932970832668594,-0.05968837367578386,1.012141327772731,-0.0691701577575437,1.314290748162783,0.5122779058354815,1.4236474194636242,0.6444829957106121,0.3894908188521476,0.6856418696774021,-0.07553572224330188
1.0606778222300892,-0.025369809493518854,0.8726819940782387,-0.969253837231948,1.396138486252103,0.5994842546140192,1.5183557759388737,0.6077638967853689,0.3447963334809795,0.6392171716214592,-0.11063754741336522
1.04787390565488,-0.3112151306435614,0.6265520699725683,-0.7018032681640591,1.3835463750047248,0.5192772495450458,1.541978774187985,0.6444829957106121,0.3482080303688378,0.6427512864418499,-0.10795867601345539
1.0185602663810045,-0.13974770375749374,0.5391402894119262,-0.917983159216201,1.4087306522511776,0.43853866346807474,1.777061007702685,0.5451081481870585,0.33741064119576636,0.6315719116464175,-0.1164366159653689
1.0253927302160888,-0.25407344813075683,0.46347629847677624,-0.4305776760171131,1.503173628424444,0.5437433956905016,1.7536444929378987,0.6224635844531407,0.32418820617167526,0.6179033467527207,-0.12681762502056626
0.9847358887370727,-0.09400253708100884,0.7268407846331089,-1.061391277519739,1.4842847902325529,0.6791798153617353,1.6323374418047825,0.5672559017652314,0.26317867201501693,0.5551419544142903,-0.17469882943518023
1.0064210657960098,-0.07112692283612233,0.5805557143104236,-0.2185111804375688,1.5724337298358104,0.7171198222189232,1.640180194439485,0.6701270731493166,0.274075748563743,0.5663151471707263,-0.1661486965932437
1.0318683839481024,0.020394928413559835,0.662508530914688,-0.16524192249264646,1.5724337298358104,0.7240060538000312,1.636259105811176,0.6664665955633321,0.2950933400465102,0.5879103783626981,-0.1496552053245462
1.0701675301505882,0.3180356466720052,1.00693940979644,0.037816856036489474,1.68577188012766,0.8200353365516136,1.6284152017370164,0.7722274273595142,0.30968195951005184,0.6029349875578708,-0.13820486278920288
1.0648066903795808,-0.2655029571487147,0.6933358972456255,-0.5981740232675495,1.6983652681275814,0.7823928633980827,1.7302079777190351,0.7285621781136703,0.3120654388403614,0.6053924357136812,-0.13633395968581638
-0.2441175482477944,0.11194629020458723,0.1980263330436667,1.4309044798673487,0.32602068475381657,-0.652585939018696,0.9405310047704258,0.5006995564495307,-1.0231767623254568,-0.9945622980859277,-1.177995717566944
-0.08929809790000016,-0.13974770375749374,0.15343334824522864,1.4309044798673487,0.2630871220292172,-0.6446935068659562,0.98083604138868,0.351542283908222,-0.8998995884462666,-0.8868492959781901,-1.0823409923911507
0.06269590027881937,0.5013301475276294,0.5359680405467531,1.4417659418028983,0.35119460168929506,-0.6763128825554724,0.9203514186430043,0.5930480134380669,-0.7715366674229531,-0.7730361422975746,-0.9826314794250092
0.24812495481430114,0.3638505499164274,0.3158620641230153,2.007462019184962,0.5588898721888074,-0.5350372336820238,1.1013272286465579,0.6628051334538511,-0.6384445444944347,-0.6531948828675783,-0.8791314780598206
0.4351888178411357,0.031837274457495686,0.5671128895489967,2.1273342525004533,0.5463017588942419,-0.5467133049124125,1.1853033216737503,0.5709435708421989,-0.4792822571237903,-0.5073537338766376,-0.7551988775820573
0.5272285796748284,-0.09400253708100884,0.709074172580288,0.7266379728753682,0.5337137118253553,-0.5779335017773397,1.2212028831654442,0.5451081481870585,-0.3969566496600962,-0.43080811332837443,-0.6910265398162845
0.6934612593687683,-0.27693188605067787,0.45709985949955834,1.920324543208303,0.5777721658557056,-0.5779335017773397,1.2052541255936877,0.6334777897826052,-0.2538903784675413,-0.29593645811979263,-0.5793935935076515
0.7414148593127707,-0.48254578172282764,0.5716984187231311,0.13428957543555903,0.6721858385822651,-0.43069849008419064,1.1693307236661967,0.6957229904529387,-0.23240555248232075,-0.2754761758861692,-0.5626168737156513
0.8105947365504472,-0.7449220238725225,0.2799108738001403,0.4568759681749787,0.5463017588942419,-0.37328912365547967,1.0652456697818753,0.5118159683041372,-0.1798478335737,-0.22519179999884215,-0.5215621040782425
0.9170743219358699,-0.5282076776997398,0.34365262724846646,1.0512301638356463,0.5400077270687256,-0.35043198593499814,1.1093378073102687,0.44124864951406334,-0.08898398348223321,-0.13747561568682756,-0.4505384613034562
1.0267373994067295,-0.7335242900681163,0.359038098241053,1.1379267511089983,0.5588898721888074,-0.24453768095952735,1.1373534030770724,0.34779035325339797,-0.006150164604903278,-0.056630877706530004,-0.3857391962222805
2.3148829957668986,0.11194629020458723,2.4051944205057985,1.1054091959450913,0.47706832511953345,0.9391120121270219,0.3183024266101275,-0.31297081083922074,1.0546020467308703,1.0605291734944138,0.44867958050536233
2.393671081572843,-0.1740511268896073,2.2129238133163183,1.1054091959450913,0.6407142088155529,0.8677913058600317,0.5702911610115011,-0.16642333965424694,1.1531127903067648,1.1728024106881838,0.5266271181546824
2.4353817773270334,-0.2655029571487147,1.9513259136204597,0.3169172585282949,0.6533028123545496,0.8541640029495323,0.5250889625139513,-0.07640938275375647,1.2011486968592706,1.2281294244094543,0.5646654826434546
2.4794301955309015,0.008953043143215184,2.513510202923442,0.3814837464645322,0.6595971383322539,0.8711959902554471,0.6276757812734265,-0.18216034076922227,1.2460960335491293,1.280249332432804,0.6002757712677556
2.5322451382902766,0.008953043143215184,2.491365447786096,0.5862689934458525,0.6029487872986574,0.806359486608929,0.7134547395349352,-0.31297081083922074,1.3156608653466852,1.3615921797218455,0.6554235886930023
2.5777963235267123,0.29513046276738175,2.7112730773623634,0.4353284923402705,0.7036578697974355,0.9255556553316109,0.7704471377975728,-0.3169629812893582,1.3438190361934341,1.3947547229722392,0.6777578982677182
2.5816713562432985,0.12339219206969419,2.610341397954,-0.4516627910211991,0.7791923647655951,0.942499025285968,0.8475530754541352,-0.25725763119429906,1.344977226309964,1.3961217158667054,0.6786766986637793
2.6649432474015406,0.39821561729317506,2.9174937054686088,1.3440387025147975,0.7854870083362754,0.8745998206715754,0.9566616435796769,-0.27314226068377384,1.4509521146650395,1.5221982232995306,0.7627955898633133
2.738029141495716,0.7305708360268537,2.8774395530981574,1.1379267511089983,0.8043710327612361,0.8643857662111512,0.9485977670704349,-0.21766057660714433,1.535766107805894,1.6245467357509193,0.8301883617849531
2.7817279883523316,0.45549794846630964,3.099086674453786,0.4568759681749787,0.8799085252892744,0.806359486608929,0.9606925022660916,-0.018124942019312182,1.5958283226912147,1.6978220301137894,0.8779518790238937
2.722728050433947,0.7076410401806296,2.8711597948018444,-1.672156284481679,0.9428581201553701,0.9119859535827485,1.029108030537115,-0.0920070856017439,1.5093220361277269,1.5924955385032264,0.8091692527896623
-0.5321575483455695,0.008953043143215184,-0.5314949694952847,-3.0038714052172604,0.30714043078475184,-0.38856073261663987,0.8475530754541352,0.3064425596781012,0.780662654163504,0.289504654256102,0.9834878775544964
-0.8113036614617357,-0.34549292745939286,-0.978868037534199,-3.0038714052172604,0.3449010962938784,-0.34662827276521996,0.8394495194337264,0.3402830326299421,0.5996640799231828,0.09709945166620143,0.8545883336757368
-1.1171820466665237,-0.01392932972831436,-0.8219410596049107,-3.1143689116450717,0.25050062214274976,-0.38092155301641006,0.7501102109110114,0.2876011867695073,0.41538700575642606,-0.0940010988475832,0.7235928513423043
-1.206484210035459,-0.5624461333089193,-1.0861764047174234,-1.3470545773549756,0.41413060764713694,-0.14357106636347186,0.7785765083696737,0.31773323252752345,0.32807572469810825,-0.18291912327754004,0.6616093037567706
-1.3344314786093021,-1.4252733171212049,-1.328046037908009,-1.6620147670158345,0.6092429835427006,0.08075270807368522,0.7907648077725901,0.42261296632518913,0.2161080276191446,-0.2954622544263283,0.582198329495997
-1.5875110278494748,-1.4365237227233016,-0.49376915509062985,-2.5914636443917884,0.6407142088155529,0.24676288460467447,0.6849008941382483,0.41141826731166725,0.03718429587119288,-0.4719441650764157,0.455476393374025
-1.7318750869735793,-1.1429845676784898,-2.5085294248891192,-1.7431181158527362,0.6155371960900275,0.3252814303105469,0.574395429526065,0.3777737207538045,-0.06258248496634601,-0.5686072818990575,0.3849096814954898
-1.9512035900540574,-1.176988822828332,-3.2129321379843936,-2.2688965483503494,0.7288357817950625,0.4067959592484178,0.6849008941382483,0.40394956240324237,-0.20597587909138676,-0.7054241658163828,0.2835996133672295
-2.0724804261343373,-0.8246762274653335,-1.8647133981437876,-1.5199186035411187,0.8232551972770915,0.49826710758887593,0.7419700150174475,0.41888251161055096,-0.29433665007066606,-0.7885197723909244,0.22123740241787396
-2.4596159213964612,-0.585267816528728,-2.049795761101996,-3.2749902462411344,0.9176781000288129,0.5472345748251567,0.8272885524011417,0.4449724826538877,-0.5265855836606247,-1.0026758018746345,0.057561277747243955
-2.625513292508991,-0.7107258108311968,-1.849825025602831,-1.7836458255188674,0.9869237351955229,0.5820921291004337,0.9041946372543076,0.4672925299953066,-0.6268849275109881,-1.0933128796308267,-0.013019602067876168
0.40117284518677665,-0.1740511268896073,-0.11189973240489674,-0.11189633826721172,-0.11447577675123265,1.2308052140017367,-0.5038326984615249,-1.0561908806780187,-1.5507321501884477,-1.5554007387710078,-1.4522004979953151
0.4334125837218292,-0.01392932972831436,0.37203215295549374,-0.11189633826721172,-0.03267626724954846,1.2672757117994464,-0.5257320568186379,-0.912578313007414,-1.5313309914023663,-1.5395696238189742,-1.4374266474462492
0.5600600016318467,-0.09400253708100884,0.452231342498043,1.2463715689045909,-0.1711042527154942,1.1875889143974943,-0.6578883487606606,-0.9644301272257368,-1.389833166889017,-1.4230938122509467,-1.3296097567141065
0.6033219415919909,-0.16261718147350396,0.15838868341890358,0.04852791460925996,-0.24031461858573125,1.1676004245593996,-0.7244778940315395,-1.012327923014672,-1.3432914020917932,-1.3843777373903352,-1.2941182015052544
0.5979934862090049,-0.11687614294609412,0.24202991319631126,-0.5981740232675495,-0.22143930859462055,1.130884196869592,-0.6446123745826701,-1.0035923310372705,-1.3378218208823178,-1.3798133726564983,-1.2899467004126077
0.5432706876814011,0.42112747849361026,0.29196655863212384,-1.1941869194589656,-0.177396205513948,1.1175099533308663,-0.6048662285608236,-0.9384532509538127,-1.3863949135697509,-1.4202391725558166,-1.3269880802859946
0.557355095747419,0.9828764264718914,0.5213994718735397,-0.3459816875546271,-0.15852028680343522,1.1175099533308663,-0.6357693459674072,-0.8696732139976178,-1.3728331765514727,-1.4089760855016658,-1.3166483863854286
0.5153197826054782,0.8681748045808443,0.8195779504774484,-1.0409317511498455,-0.08930704927871934,1.1409068397491535,-0.490709883766959,-0.8953837490152503,-1.4184280514877947,-1.4467788080564787,-1.3514074496546358
0.45933495141445885,0.9714050148972798,0.7500168995689018,-1.1941869194589656,-0.007506527049074463,1.1275417866088109,-0.5301161613630829,-0.6755780293151846,-1.4669935428780918,-1.4868358702638143,-1.3884183529967637
0.5116426556297232,0.7764340779635175,0.7579949481971957,0.1664818662757407,-0.0012140439704398885,1.1709337187610795,-0.5608448508317364,-0.688083186110639,-1.430417146018391,-1.4566875487045476,-1.3605466462431062
0.525595275758151,0.8567061950470866,0.6971691075024367,-0.3459816875546271,-0.0641380076281739,1.147584788781754,-0.5301161613630829,-0.8142917927203299,-1.4107875582402827,-1.4404587357392142,-1.3455842763941745
-1.3566521533209714,-0.11687614294609412,-1.0867317891040347,1.0079025241015107,-0.6303612915306821,0.8882066279055776,-1.4230563717215325,-0.7973381367850085,-1.0918138594128148,-0.5760606936759389,-0.712454338431681
-1.2119565693604069,-0.04824933559002881,-0.6192477741597111,1.0079025241015107,-0.48567641825784386,0.9763238138022776,-1.351809761778835,-0.688083186110639,-1.0140220044412303,-0.5079636943784853,-0.6555118760186301
