PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7
-2.1174692874314167,-0.21170313231720955,-2.1590327872582256,-0.7996370174915369,-0.12476115242883008,-0.9051074033797576,-0.5308143458119582
-2.05779591075726,0.022891946426328486,-2.5255195228187732,-0.9210962274650896,-0.054040304488494395,-0.9517407400602211,-0.6459209890026635
-2.134296215772669,0.1947518994494163,-2.4501187526009196,-1.1230978734661847,0.12731675265486844,-0.8871419710971694,-0.5996997761690486
-2.0379187910279697,0.524278073627041,-2.5616113677817784,-0.11469787847678369,0.7542855408570361,-0.8279109254348582,-0.2780230336082165
-2.0673541697517437,0.47790545731484285,-2.4662410172027847,-0.9039168774382638,0.30417014805263964,-0.8274320934272024,-0.5073420635036252
-1.7617476789190913,0.8290516787526749,-2.4622553823724838,0.9866051207903773,0.808474741261607,-0.6946292324046166,-0.3476111124782464
-2.012722287438707,0.4112326143239749,-2.2107563595410435,-1.114322621743456,-0.038649034581051116,-0.8299437471548499,-0.5072502680563469
-1.993258030539447,0.521607252610927,-2.2734556095026397,-0.8785769653373794,0.14735609827239785,-0.8362825350451973,-0.47479372388364705
-1.869570545189822,0.5135013349099362,-2.4486868357235987,-0.2679407624542206,0.5519046779246858,-0.8072347215102299,-0.25421760617507244
-1.9409096219394262,0.6305775794509254,-2.453090291858024,-0.9095034408252298,0.3195102331848922,-0.8784142430003895,-0.33109002798624565
-2.09551476668613,0.48580653627555626,-2.3447797299320974,-1.2236378548441516,0.18454553401826881,-0.9917617787641831,-0.25573769184208145
0.19338508537963764,-0.11857086602136928,2.1506295451055166,1.0681284456412152,-0.5601099443572133,-0.04501676320415915,0.5530125161647043
0.8305193168176458,0.8753553642075015,1.5219998013914668,0.8829579924345297,-0.7639664634043447,-0.050089270615718724,-0.4959441370433266
0.5070839642607156,0.2577444911249178,1.8721633165990381,-0.11504283488096774,-1.5410649291359821,-0.178147736838485,-0.35702984835789126
0.4020342461015854,-0.209017822598905,2.003384732426224,0.24703421821199706,-1.8435941072161046,-0.24188415487320364,-0.2568221065088345
0.6467519022945395,0.4861189267209184,1.75330692092589,0.7739384608411001,-1.671543008974935,-0.2587302339674797,-0.5591856675749434
0.567714448503882,0.43230822670827346,1.9904305008506271,0.26394141039301916,-2.1362333064031205,-0.4176856166159443,-0.7594689768051457
0.46907047142347236,0.40380143758709897,1.989351888328285,-0.07109889742628846,-1.9824750466612424,-0.3527179249025202,-0.6125806765180388
0.6526958709355045,1.0155817287847115,1.7353786862920375,1.3220392359094912,-1.4981246375588666,-0.18764051133758888,-0.45490375489777723
0.6331947012981256,0.6393388249421985,1.9244706896209918,1.292894385109445,-1.7436753098741133,-0.24577236099891386,-0.2936251659733257
0.6498121012045983,0.18240815614604958,2.083048665569397,0.6551871118752833,-1.7987981536807265,-0.24082704188927392,-0.24751884523048065
0.7587812863477719,0.80986304386969,2.006220077027534,0.9727024706693559,-1.8827779346633235,-0.2875419386309536,-0.45220101273397884
0.17438191299689504,0.41448344476113674,-0.7248593115457633,0.65813615858299,-0.7995988461398232,-0.6505214339504949,0.0259432068661098
0.3616988839101003,0.5730728707125454,-0.867855214947525,0.5064414663116641,-0.5826036783346459,-0.5341077815820616,0.01818552578912316
0.2642764036533281,0.5341142288692978,-0.751356404088701,-0.0343599011115408,-1.1344368738043873,-0.6406727880454289,-0.09534538564196911
0.15498010829367959,0.15104350793941868,-0.5325995735007514,0.169065900454829,-1.307709967214675,-0.6160040159636201,0.11836592568166117
0.04271549249336339,-0.09693683213653663,-0.2345297205556269,0.29809996697111696,-1.5726373525484854,-0.6848214496879923,0.20973616170073175
0.4617897651637093,0.5957217080044964,-0.7093331622058199,1.361426809276352,-0.9712783646525716,-0.5657415697662579,0.12177630780186302
0.6500241158705599,0.577749950662937,-0.6928140196145611,0.4648402127967886,-1.8358960242245437,-0.9225146999040315,-0.5823776303367348
0.5293650880673222,0.48970319915691524,-0.6464605964214457,-0.02369778290798637,-2.0709867470059753,-0.9270315196506332,-0.5448252647082478
0.35116847801910417,0.24020261124322342,-0.5530369344459017,-0.42232949064866593,-2.19473922836532,-0.8944291558409485,-0.42197934786666214
0.4884990661189591,0.7033354886088936,-0.5465992315982283,0.2406582290865956,-2.095131781594841,-0.8098043845376226,-0.661401045619288
-0.42769137725675815,-0.7163557780521081,0.4681503341496784,0.9858482757548455,-1.688440166611032,-0.6302196032902492,1.313818072828382
0.5612605592699674,2.0859550167230627,1.0404819885197034,-0.18172046836956482,-0.5226598250559088,0.43217229491511505,-0.35139536083545664
0.6178502527643965,2.1989728832382007,1.118930887843157,-0.18956244998381153,-0.5384904981115765,0.44715640089202713,-0.40470002466578625
0.43014105554762516,2.0578420028864417,1.2853693302247413,-1.0027836470067115,-0.8600822291263144,0.4740256390307232,-0.3886706159378986
0.40558751107406804,1.8784228276355153,1.4547776609966414,-0.6194438374188324,-0.9196793838634789,0.46153927745862133,-0.3926611232541032
0.3646655712806455,1.84885661861501,1.5442593139896625,-0.8816696414317161,-0.8519643462056576,0.7156772460630588,-0.38375218504356307
0.31057885518193085,1.9703900431681727,1.5888753977177503,-0.3869177046794129,-0.7979183778314393,0.6551612892069941,-0.27363756213271856
0.21602493018615299,2.0174414256889883,1.4022722407506283,-1.044584186037692,-0.9606268010657859,0.5656430819494812,-0.3267871811966178
0.22187387445916265,2.1984649961018405,1.4297332414626647,-0.2786233321055712,-0.6544461257070693,0.5601545398387829,-0.14797000617219389
0.28025544399545843,2.283318152243889,1.3702740027637115,-0.2767137041392834,-0.5852628379819599,0.5716970434472172,-0.14059130366778363
0.3576464796509728,2.692525148023597,1.2398104097651141,-0.2559518207779172,-0.3391028431425037,0.5310514718538198,-0.11902412716496658
0.2514305273821446,2.263759960925734,1.6161543823367805,-0.5608376238928976,-0.9653614531968238,0.5220240789325875,-0.2499708869721388
-1.5219657884510025,0.5828562693696148,0.3719802036631989,1.2293863186147536,1.1874708362611575,0.5803350686744235,-1.0865196030379594
-1.3139819994659974,0.49898817162056325,0.3843952952124256,1.340952447763942,0.9095617256298177,0.6651092000529142,-1.1127142995441164
-1.0130580061188084,0.9852092452263431,0.2330952920490358,1.0428149582193271,1.389038022150339,0.5319882396886535,-1.0950846292283527
-0.8793457972077039,1.2269361215927586,0.46815944420738514,1.6276080710197658,1.3660000780939896,0.6104457476148503,-0.882500204838714
-0.5479952095601754,1.324951341295673,0.49038901072584123,1.8417914578057395,1.0772350749304507,0.6844541937017016,-1.0504003315307524
-0.44286308033483485,1.1164700111134795,0.65801151364624,0.6107358012636767,0.47915498508441295,0.608508560533717,-1.3017240105001264
-0.2038219414515591,1.2615325145607206,0.7226047054634827,1.791223668734515,0.7199598987719645,0.5885618833516396,-1.0981490260847058
-0.28452522929984025,1.0566487170217875,0.9758408577910973,0.24851467650709813,-0.1101949071125576,0.34783925363083956,-1.302483659233393
-0.22637050300762646,0.8347931071998412,0.8942415729456307,0.6905649392414562,-0.28078318899775073,0.3747398826718128,-1.1606800469931886
-0.023870509314184687,1.0774156911425523,0.7328724726067819,1.1330434293039597,0.007830824345347338,0.5115273288355158,-1.0248557327346886
0.10052025499648085,1.1206179871613762,0.7407825911809178,1.2953723889126916,-0.22469978242629463,0.5534321621885986,-0.9933905381868596
2.2405398953655435,2.9107345813907677,-0.9751747335617498,0.7431005381691094,-0.8581930670579572,0.2490918852071484,-0.4987333363403544
2.3378380551797164,2.9004345706098578,-0.5325693039483753,0.8653218761119894,-1.0280789388075395,0.30088043390210073,-0.5350988914892939
2.3218179661249017,2.6344645165216947,-0.30271702937711414,0.21920711160332385,-1.3467831324083532,0.14120933146761236,-0.5334937201623917
2.5280273275532354,3.01128551158123,-0.5479022332118909,0.09960714600610941,-1.189754758843374,0.31504601244728353,-0.6546708084780062
2.6804467317046092,2.9965511208470796,-0.5874420100326976,0.2862870372971577,-1.1464050214928114,0.48117636923943585,-0.6360191140033863
2.733493133320855,3.2791145896158373,-0.670826581730892,0.006418244607237528,-1.0722528509768605,0.5310303291303407,-0.5761921244829623
2.6431409169103444,3.094490575249517,-0.3944880082411359,-0.7182738339268401,-1.4932750201711344,0.4614805639245592,-0.6755414758192021
3.0055150372313055,3.668239338989042,-0.680654510387659,0.7512250585592872,-0.6947114211219174,0.7108071167242077,-0.542687977767205
3.1407436835994798,3.7510776217887303,-0.6955399576516282,0.4325232554614149,-0.5378852364682271,0.6904296433298975,-0.42980790088614634
3.2477083037804544,3.718184033619333,-0.4341113783627419,-0.1042188629722607,-0.9114308467695579,0.485525278714989,-0.7062367120595926
2.90602649529493,3.353337637667005,-0.22612379333696964,-2.1024337821582377,-1.5018249912879076,0.4596625435175941,-0.7237763438665517
0.6202841554487226,-0.8816300277573176,1.6519008178881704,-2.7717823877919603,-0.6983097500393026,0.2659153311269009,0.24467035996684072
0.1627468796639761,-1.2606842604726345,1.901200469683027,-2.581623345034731,-0.8606514821857791,0.21099982057989466,0.3446486282905167
-0.1176553894966336,-1.3214830852845054,1.6641845465292977,-2.8345613891583925,-0.5519355383360521,0.23976452539125556,0.3438418021787757
-0.32925677254548297,-1.1305171884394176,1.7511447626755356,-0.9877683900186355,-0.4105145713291129,0.27673879015991415,0.6239993157764943
-0.6984230985550911,-1.3945214963768735,2.204011283193073,-0.899480906582375,-1.168727544252469,0.06963513805442127,0.5670971151886139
-0.9234766616917829,-1.2279131873268685,1.9924417322510186,-1.8305721503735743,-1.4958114262321551,-0.07367281403361853,0.21641373871682384
-1.5015541895279247,-1.9755995616356925,2.2758411816178015,-0.9467277789672968,-0.9643779738226198,-0.020009250063944238,1.2973230860998086
-1.984558829205484,-2.3728271982190687,2.6412644996235004,-1.3356096159259774,-1.1188773694240604,0.011643232268895347,1.571946819731037
-1.8386434088127883,-1.4669473858072637,2.1273151125204577,-0.9629973923576918,-0.625488702095767,0.1286638413375389,1.2404307673124886
-2.4184371393439594,-1.8644100443122302,2.3919474861730436,-2.6366027037396074,-0.9397501142238562,0.10084805519733811,1.2348070576778114
-2.5041099109808256,-1.535979916809605,2.28119693659303,-1.2690101544196992,-0.4778211483482201,0.23713809438021347,1.2937573409612486
-2.469984896337575,0.29027274890259885,-1.6275439226164576,0.14127396717786816,-0.9426963576303281,0.18070733609544837,-0.2359086222921521
-2.3531494685463414,0.6485859219002228,-1.720544760443238,0.01756581208191866,-0.8253284773206515,0.07998692816973904,-0.3763966065418627
-1.9946780013566814,0.8161196811686333,-1.9860770374014323,1.274250753350863,-0.4406799066229434,0.10346834907038158,-0.29954924257032894
-2.0278106848167496,0.3942545930763867,-1.8265711527099797,0.2581157558411257,-0.9142354044071194,-0.005238624439721798,-0.32069963827340553
-2.0338970900980766,0.3393176651107938,-1.7302787974827099,-0.35820116633268434,-1.0842164831430767,0.010936585345703593,-0.4369822949635686
-2.1311220160063873,0.42932818238594456,-1.7700294404289343,-1.1243301153426517,-0.8605905819979633,0.02744717987501502,-0.38726570838079577
-2.0085688820086216,0.874808367441704,-2.0679501765407364,-0.6131549737778913,-0.15768418498331616,0.08739748519149682,-0.22846905347243915
-2.075753095320492,0.905037933477348,-1.9629206559557648,-1.2340508957812275,-0.48554069344690054,0.1444993877363179,-0.4621191838359495
-2.193267686936202,0.9240290047803897,-1.830168131394144,-1.4113481177515164,-0.3788987702872529,-0.021191266742121937,-0.4491980305014143
-2.0718619635169495,1.1486846405338356,-1.9508247823311018,-0.10182599490220155,-0.09529116826287405,0.02741586006461987,-0.3291819367867798
-2.0608772987783546,0.9982044822436069,-1.9699131940759904,-0.5880475896155074,-0.23982259351449212,0.1091939066378442,-0.33789349109805095
-1.8164511155711118,-1.271194825805542,-1.3482572669061548,1.140265809605329,0.15005733242604677,-0.4473976458777694,1.2272802190991745
-1.6209013436100896,-0.8384934821029582,-1.367461167370811,1.0552149487603304,0.1284362207855783,-0.4832208711536666,1.0958213066913747
-1.3754900506783188,-0.5092208304749405,-1.5777035771988033,1.644953771224441,0.4964869910205826,-0.3862023409621899,1.3395243840878184
-1.315681003981559,-0.42967045156433503,-1.43772650833514,0.12416411465451407,0.0015388463664109818,-0.41767019890287765,1.0333847076614753
-1.2483072996174855,-0.2760203988312038,-1.2304404937712046,0.8153001473168439,-0.08237256198328267,-0.34098325986431843,1.1081162616275155
-1.1038078924623154,-0.1460782962208735,-1.1318524160950796,1.0272818423879662,-0.12485567763261471,-0.36172190171480356,1.1214076725009905
-1.006978285464673,-0.14679817183366906,-1.0406783905555723,1.0148354371117758,-0.2820853601591289,-0.4257768711836827,1.1631445066880246
-1.0714518967343512,-0.17743010156637912,-0.8476241017206726,-0.6074131616006906,-0.6499423626305117,-0.5721342207905746,0.9175075364300233
-1.0040479750378066,0.08423478379619256,-0.9750951682366361,0.7811732545335378,-0.35114949553555425,-0.5793142867081705,1.2125399739023706
-0.7564085630572586,0.38001996919567377,-1.2321177896606816,1.2133641675917506,-0.08402222759652694,-0.4899788339527448,1.3201310465740836
-0.49332780162848316,0.7026385001438197,-1.3191939647360564,1.297562397039713,0.056816754391654775,-0.6456208058765716,1.2872970876780003
0.08476836390731163,-1.9146023601013822,0.09264711401951055,0.937129321542147,0.6105026837754344,0.771966025625705,-0.3989791477673561
0.008731211596867712,-2.1776185256972282,0.45878010916810935,1.1248328834337262,0.3780104997277463,0.7030931762940466,-0.1326068963254734
0.146910990970583,-1.9223070942326894,0.1630065891280452,0.35035636703099743,0.37686874144114824,0.7247435224694548,-0.23413934908304998
0.18528799607807636,-1.8901657752672152,0.2533683757424665,0.2465518887302815,0.11076769643268633,0.763935046498978,-0.3512565177821077
-0.15536909174739433,-2.6361518463575893,0.9838180862345746,0.5355665550888339,-0.2571756526397706,0.5169966556469078,0.11467827702299681
0.20518770904013425,-1.9838278926200679,0.49534106227525243,0.2273577906589601,-0.06470989962193702,0.49144632360569984,-0.4047074324816313
-0.01969372392895692,-2.4190987236476684,0.9658328840471669,0.8726942412018474,-0.22313821619892313,0.6285999070790416,0.10096940868579883
0.372954566224414,-1.7396345466838055,0.5261077192393778,0.7728662004897418,-0.3145739023601945,0.5590563470948385,-0.5027244988161312
0.5462882908367351,-1.6036838698892062,0.495670204214921,2.16086855406711,0.2943160070177218,0.642390606893309,-0.01866352320983426
0.5826680947786212,-1.3351183268568296,0.46279140476723607,-0.19869380980787085,-0.14097144897731573,0.5536372238314348,-0.44922313870879416
0.6790104962709222,-1.186802733823888,0.5512355626267673,1.3626294976144655,0.2345559351603068,0.705032427569349,-0.07210870128410715
0.5686628232600148,1.1317553793843784,-1.626056724457471,-1.112960916397407,-0.013447504522488338,0.497052227624237,0.2911350421024219
0.6512252409123932,1.3328737987269188,-1.8301458424345391,-1.2189736445564043,0.10692809128673791,0.3854149466293958,0.1875991484296834
0.7362018107354894,1.6577515868286155,-1.8404908339578296,0.1287414201276603,0.44443582522328867,0.23723935744193458,0.4412094132043528
0.8472400938514305,1.9912419129517211,-1.9056730700481663,-0.6733595081939148,0.5809535195942542,0.27097652517573456,0.37419479593830174
0.6655124130131852,1.9912658270146295,-1.8928703064656995,-1.8939259986503374,0.4300499411329054,0.2954435551598607,0.44359141661683243
0.7872570800973082,2.321900703258613,-1.9548215019393873,-0.49504954995074624,0.849740044852522,0.31105721592432284,0.6579735567696249
0.5028265015250595,1.7996082473050663,-1.6794464215950828,-2.831710896889693,0.32921064573214565,0.23067682693748734,0.5184382861838666
0.8158658657554768,2.339635000617777,-1.86853296173163,-0.1282229890706068,1.0124152745932133,0.4048056016065211,0.6817211065702792
0.966798192810823,2.376505846009508,-1.763960316299091,-0.3898931494284794,0.9522915530979309,0.3053148741150598,0.601956506483029
1.1422620124556422,2.4069197557511677,-1.716416169761826,-0.12554709531550276,0.6777162429031536,0.255876226742591,0.44787634325897585
1.4165686391903134,2.812125330475973,-1.8496964225470434,0.8710211492383522,1.0750143134113896,0.29324496407379547,0.6301111824730843
1.0473968951177854,-0.7416468587911647,-0.0784386760450787,-0.2941358871555594,0.7031022517799517,-0.5234009720959879,0.778350225371045
1.152561541423271,-0.6925268566829935,-0.10942895804502736,-0.22833131104934845,0.5136160512984522,-0.5551570949673917,0.6104611179461072
1.09122632505134,-0.787210620886134,-0.001863630883695603,-0.3591194583079033,0.4075077710625222,-0.5399568829018575,0.7251092645889105
1.2199469049934393,-0.24750775089072552,-0.08109276931181453,-0.28335917515327264,0.7587821664791932,-0.5211784739940082,0.690953365030159
1.0217795457506773,-0.5575545617391879,0.15455702050341474,-1.0781507910111086,0.2002425087789571,-0.6414244582340834,0.650934715542572
1.070396342296259,-0.3532208216724445,0.09068311784002286,-0.8204565045532991,0.48228334928351746,-0.6312208266707767,0.6701484725939928
1.1189276182738943,-0.2110277602859369,0.11374175003013152,0.2545909880154518,0.6263676081822338,-0.7403191886365758,0.8760759302818294
0.8430157152232937,-0.029527354445785654,0.2923678615048969,-1.6825449660692633,0.45234857950904195,-0.709971601398222,0.9062738216982381
0.655200647532008,0.10231336724128405,0.20126347898450697,-2.571778154656924,1.0899622797582313,-0.642644445869006,1.1559920187411248
1.0733894522723872,1.4660292983000467,-0.8588649865357532,-1.3478784092484701,3.08650691533364,-0.20626114149275349,1.6086770388196954
0.8718040719626193,1.0543006646968722,-0.337251510087282,-1.5591968214734344,2.111167753344392,-0.37402470267121735,1.5007882165401023
2.039947298797657,0.5728676986094413,1.1789571580030598,-0.9814038335051863,-0.5481361342451258,0.9876245191472688,0.6332462482319455
2.0207989473007064,0.7456363212005521,1.129778845512329,-1.0257159463201502,-0.537375292258635,0.9786962664720616,0.5688764080328343
2.1465469013955607,1.041583124231322,1.0500259530408034,0.43715067298595434,-0.11646998718656207,1.0017196373159312,0.8123305380136048
2.0936538226105856,0.9072042392497358,1.1736546160808035,-0.5863093659377993,-0.40808220039294724,1.0612367685146762,0.7538634315202715
2.202012558401642,1.3165610034547803,0.8997139932016681,-0.668661193907926,-0.07055111222355111,1.0326616320551076,0.7542724870961881
2.336194380747621,1.4406657070538988,0.9673791599972188,-0.212706936768108,0.10668450899519573,1.0340239289139284,0.7329214375037709
2.176058537717852,1.3215328592150932,1.0914959401099738,-1.3235861752808902,-0.2666679228488711,0.8970060557427737,0.6806797077273066
2.030637313578627,1.17449953007073,1.2077282315582547,-1.4257002482235719,-0.3723224543716733,1.0125514536048903,0.7701245661802308
2.1107389532738967,1.2581990986148213,1.1748120782803824,-0.5159424226026463,-0.1693327906077292,0.9434028418206841,0.8263108395581553
2.03303836949194,1.1558394270012224,1.1372083209828383,-0.9639096092255544,-0.3625585317261926,0.8458750238861399,0.8480752944557015
2.299936129607877,1.7056311436153078,0.8771204235321876,0.5144720654007215,0.40964961947501566,1.0866915775587906,1.090970431345646
2.7601635486407496,1.2562514326028527,1.5137278631028357,-0.5729955787477192,-1.084588512104955,0.2651521972408859,0.39703031946870204
2.492574014165812,0.5886847581400277,1.8516249065701267,-0.19588176465860793,-1.579394063241327,0.16538896456118807,0.6964474959981187
2.679987724344027,0.911045781821765,1.7208068981465077,0.7290198477581205,-1.1693352422035241,0.2531932383440329,0.758534617775884
3.0396798868402097,1.595589829922908,1.517194384213019,0.9797148846007876,-1.4333543254655894,0.29023350858386837,0.16264322612425663
2.7339883186374045,0.8336737052765681,2.024536647275855,0.8430277468173922,-1.3785361340226172,0.38409729078460353,0.9430403104053365
3.130311036540285,1.7421964776779844,1.6672359936468824,0.678275173760314,-0.9610259861763106,0.3335769030637937,0.5324202837106397
3.1105385290078607,1.303364263150533,1.8998590652239418,0.4785547431209289,-1.2385227314186107,0.21723385036998377,0.6055203079647957
2.649400081963737,0.5178350616729187,2.6341927909982132,-0.06735772677358434,-1.7676449018268081,0.067206595308502,1.0793190132713562
2.991189101911647,1.6192650222115874,1.875584390675113,-0.8074166579420734,-1.382915076003502,-0.08955499576274124,0.47660625374926524
3.3275654563637524,2.5889675118589737,1.2634083014820436,0.6823313061451878,-4.7498531198791786e-05,0.23571269783069376,0.8828111381870456
3.354240147237822,2.5294252476208623,1.379465399610993,-0.19623475016526562,-0.6565791151219563,0.14773041875847476,0.5959017889960373
2.6629391844974633,2.2994473390763583,-2.5783257970009323,-0.4630757101245239,-1.605373006346459,0.4571546676127365,-0.28107970796387177
2.620278755936388,2.2121591773966514,-2.511735832694521,-0.5050402761801416,-1.461799292089744,0.4992651564234934,-0.05671681950272028
2.6364877148883394,2.1746091634738964,-2.286402967321946,-0.598414624820404,-1.8304952009670812,0.2766291489568649,-0.30641419674647563
2.668365594547786,2.2405183889733116,-2.1564917761289473,0.48647116508723015,-1.8288019336425791,0.17891220094745905,-0.1748656059126403
2.868187741466283,2.2633937228208105,-2.094441063357045,1.0733187271832558,-1.8655133002621793,0.26934721046660887,-0.19623325301182015
2.9288826751799952,2.288117068001912,-1.9495814823795556,0.054188032836788455,-2.0864801068091263,0.22940390765039764,-0.3767008233452568
3.2113697312396785,2.486772875337636,-1.7966353657156928,1.9948432122050426,-1.6358265011227957,0.5303578397810995,-0.13756801360983145
3.136050178030771,2.1990183202264455,-1.364304858628782,-0.13163974966486391,-2.4591442986588805,0.41312719927819425,-0.4989651607406698
3.123844522257145,2.1374894148529093,-1.1081301909548493,1.2748964155078768,-2.2898492257736556,0.530110771799416,-0.09492269990628513
3.3381622509176148,2.2911256950935934,-1.2900315450582844,0.45194245495919827,-2.378530856285524,0.4907188171748114,-0.36757268870309745
3.2847186084515867,2.1589449750766763,-0.9715068803811288,1.5491221569055984,-2.3544634025574886,0.4925059646625158,0.041991656848430495
-0.9054726579914434,2.122964732747255,-1.947370148086927,0.5529893319177073,0.18626424307085326,0.8170897989346257,0.20550115673645475
-0.8628876516901429,2.1163989896417505,-1.701693473477015,0.5937854930492877,0.12946351907638567,0.8385340913549445,0.3943464257586601
-1.0132856260649117,1.715601118371882,-1.4935200543259017,-1.734623280439106,-0.6271170542249858,0.4939965450934464,0.009482555178477169
